Date,Precip Mean (in),Precip Std (in),UV Index Mean,UV Index Std,Sea Level Pressure Mean,Sea Level Pressure Std,Max Air Temp Mean (F),Max Air Temp Std (F),Min Air Temp Mean (F),Min Air Temp Std (F),Avg Air Temp Mean (F),Avg Air Temp Std (F),Avg Humidity Mean (%),Avg Humidity Std (%),Wind Speed Mean (mph),Wind Speed Std (mph),Location,Production
2012-02-29,0.025948275862068965,0.05421791263496419,0.36721702470732487,0.09951566452338095,0.23982231991573935,0.0745166397800721,63.65344827586207,5.342714390619159,37.158189655172414,4.133731662047953,50.126724137931035,3.429597611721398,65.10775862068965,9.54873099143536,4.736637931034483,1.6323287040766974,CA,60500.0
2012-03-31,0.05705645161290323,0.18907602868596515,0.4841956957822018,0.10107828246587772,0.2882448699824358,0.11873460071813591,66.41491935483872,6.2956693277955935,40.98104838709677,5.615529871636986,53.53790322580645,4.555675814152706,63.29838709677419,11.621042221411466,5.202822580645161,1.9351348727689373,CA,59500.0
2012-04-30,0.07625,0.19327486234322638,0.6530659739135142,0.1440593669381305,0.415028773793714,0.18105577809184464,73.35,9.766508460038308,46.818333333333335,7.073622789477546,60.18416666666667,7.665784744377211,62.113888888888894,10.61486689063987,5.447916666666667,1.8929488129194971,CA,61000.0
2012-05-31,0.00560483870967742,0.01987164795564571,0.848922898040633,0.044443194949562864,0.3689359306246595,0.06613528032795035,83.76440092165898,6.760964559920615,51.57966589861751,3.3632214054742953,67.67540322580645,5.520833160884556,45.03801843317972,6.252607860577242,6.020564516129032,1.6388116514817244,CA,61000.0
2012-06-30,0.00489880952380952,0.01646438611504958,0.8962720705536099,0.05195196117421678,0.4401768587027551,0.09692844022456999,87.98861111111111,7.533651657181136,55.94876984126984,4.231443831094139,73.01597222222222,5.781767312188407,43.282936507936505,6.057863144173624,6.875535714285714,1.6973049428071407,CA,61000.0
2012-07-31,0.0,0.0,0.8558631493282595,0.053620456608577095,0.5791580222887253,0.06848458889282351,93.77127496159754,4.59990802002604,59.89201228878648,3.18973401391266,77.06267281105991,3.6921071862952815,46.21198156682028,6.175645711673514,5.214285714285714,0.8603827656347844,CA,61000.0
2012-10-31,0.017557603686635934,0.04801246089445011,0.4333794985869841,0.10399037178084436,0.4474370821883995,0.08408590335905464,78.87089093701996,8.947390489103734,49.56251920122888,4.860991004712865,61.64869431643625,8.606701734919053,59.63978494623656,8.663274981580631,4.051459293394777,0.9732401559435889,CA,59500.0
2012-11-30,0.029761904761904736,0.08635807761747905,0.26684140127880995,0.10292298201020293,0.3605261493707709,0.12700455490005036,67.66666666666667,6.28053787453207,41.25238095238095,6.948461454492273,53.54238095238095,5.522714254983715,72.41428571428573,8.48995349485659,3.759047619047619,1.651432889580209,CA,59500.0
2012-12-31,0.06857142857142855,0.11511721326159544,0.17266927197320173,0.08035878054125625,0.313847528472898,0.12327712403408747,55.91705069124424,4.638108075695794,38.018894009216595,6.528658316705098,46.75299539170507,5.051949436554355,84.25483870967743,8.135487138243146,4.806451612903226,1.7229102049385296,CA,59500.0
2013-01-31,0.021520737327188927,0.05893722647420932,0.27213481750508606,0.08998367802536217,0.2142398149338131,0.11188076127984892,56.853917050691244,5.22054511407843,31.973271889400923,6.741547231456009,43.20875576036866,4.946074754296916,77.40092165898618,8.262481332002224,3.468202764976959,1.3145947342580675,CA,59500.0
2013-02-28,0.014948979591836728,0.0506547935468644,0.4034083190022234,0.10446154026328082,0.2363064747811475,0.06086312995122517,62.210204081632654,5.321027266772772,33.99081632653061,2.783449667713447,47.523979591836735,3.0941440156024425,71.0561224489796,8.764694111364141,4.062755102040816,1.308679897110923,CA,59500.0
2013-03-31,0.029124423963133625,0.07891412487428424,0.5340960701173136,0.11988436328793854,0.36378602334135046,0.09857411960739672,72.21152073732719,6.098100986166171,44.03179723502304,4.432716508177535,57.84009216589862,4.4044649877092885,63.17972350230415,8.86566162852367,4.784792626728111,1.6051487543496024,CA,59000.0
2013-04-30,0.006190476190476183,0.031012320389664606,0.7547798163482529,0.08343707639613941,0.3656611648643521,0.1171405818677925,78.3652380952381,7.082266843033886,48.06619047619048,4.087791823125226,63.77238095238095,5.208739115321048,51.57698412698413,12.061814108161636,6.6157142857142865,2.3546661118385077,CA,58000.0
2013-05-31,0.005668202764976951,0.028436547985930965,0.8100879683771754,0.1179382248975027,0.4118395848250622,0.12192738710878272,83.18755760368664,6.995135084919019,52.93824884792627,4.202241687313519,68.76497695852535,4.967406471920183,46.61981566820277,9.236680639261431,6.564055299539171,1.6542662675382271,CA,58000.0
2013-06-30,0.0006666666666666633,0.0027755171033844914,0.8502952190239088,0.10866297917936923,0.5570479984822614,0.1764048911041703,91.01523809523809,6.740205637699089,59.36714285714286,5.2365213861883975,75.93761904761905,5.443436328432039,45.14365079365079,8.898912937618647,5.968095238095239,1.3372626537497296,CA,58000.0
2013-07-31,9.216589861750968e-05,0.0005131580057907752,0.8118238417721472,0.08196647121799187,0.5971750478883238,0.1009500370606793,96.44101382488479,4.0211155962715175,62.855760368663596,4.655948363961267,79.89262672811059,3.9925182937704533,43.036866359447004,4.170836184606604,4.943778801843318,0.6099619201214489,CA,57500.0
2013-11-30,0.016833333333333332,0.07015587120382595,0.2901499161119229,0.06843285940006065,0.26910137228862324,0.07877704590138145,68.49291666666666,5.705548459664049,39.11083333333333,3.716861819009309,52.39625,3.1061000015819817,63.9577380952381,11.040865851794893,3.3629166666666666,1.4473276627998741,CA,56500.0
2013-12-31,0.005564516129032258,0.02731154881958786,0.25587522063175316,0.04514823340910207,0.12106413057447628,0.06700815590995743,58.942741935483866,6.360978677152029,28.073790322580646,4.974191051106022,41.83387096774193,4.830745924057245,63.318548387096776,5.679718918154954,3.2076612903225805,1.0931590185261,CA,56500.0
2014-01-31,0.006578341013824884,0.029620261639712143,0.267005012334428,0.04891294759962002,0.17762743190066155,0.07186802822491634,65.76215437788018,4.254202489555679,33.361578341013825,5.013526598329915,48.01866359447005,3.639409632648613,60.25921658986175,9.70623996178452,3.139458525345622,0.9303023421890215,CA,53500.0
2014-02-28,0.05869897959183671,0.15922254377327422,0.323708294813298,0.1277858980912252,0.29673821719923027,0.09423124702274688,64.90293367346939,6.413029846915836,40.923022959183676,5.967289867315352,52.5859693877551,4.762485101399677,67.17474489795919,9.32826959779393,4.665880102040816,1.59189758770012,CA,53500.0
2014-03-31,0.029717741935483866,0.06349188734054546,0.5160138061792604,0.13219967762755505,0.32322323608790643,0.09111501905191792,71.73951612903227,5.5119804146420766,44.62822580645161,3.466482318428655,58.00685483870968,2.772861110217953,59.05241935483871,12.084932689853078,4.967741935483871,1.5751216030885136,CA,54000.0
2014-04-30,0.01633333333333333,0.06380021123807497,0.6952752070141257,0.11764041971389004,0.35250110668437357,0.0642859856769376,77.36041666666667,8.744022024023568,47.973333333333336,4.481466544007382,62.98041666666666,6.330202374717972,52.7125,9.70564346585052,5.29375,1.4503037360236433,CA,54000.0
2014-05-31,0.001532258064516129,0.004912883545452996,0.8397167832769549,0.0711292250651771,0.32945330811928936,0.09140115534223887,85.05034562211982,7.716926884993292,53.63899769585254,3.8012223378893966,70.16929723502304,5.605809259428483,39.61866359447004,9.132802959069108,6.081797235023041,1.7110688704095511,CA,54000.0
2014-06-30,0.000125,0.0006846531968814577,0.9027223034042323,0.025817824021872264,0.4119964586100044,0.1027892370830125,92.06583333333333,5.173501504406079,57.10541666666666,4.110956611308063,75.69291666666666,4.117224494233894,37.69583333333333,5.263906390553096,5.55125,1.1288790881620827,CA,54000.0
2014-07-31,8.064516129032258e-05,0.00044901325506693725,0.8042361296607641,0.10757280836387878,0.6087263847834469,0.09453903470813453,96.24556451612904,4.2588236203243115,64.51883640552995,3.1545777407625915,80.54423963133641,3.0900744145184227,43.26728110599078,7.305994888225748,5.011693548387097,0.8221664437875839,CA,54000.0
2014-10-31,0.019758064516129034,0.1079392283469223,0.46602663817439993,0.07102125882007745,0.40787388082080284,0.05617204608987032,83.21612903225805,7.441244991003121,50.940322580645166,4.085081738367025,66.19475806451612,5.284799127168057,51.818548387096776,8.631871580905685,3.730241935483871,1.0435604827621616,CA,50500.0
2014-11-30,0.015416666666666667,0.033948702004879254,0.2703739784597067,0.0820106045885602,0.36241699867197874,0.08736557614010232,66.57625,5.235717796111365,40.757083333333334,4.923031160959844,52.51291666666667,3.7747309268876745,76.0,5.5756938643513685,3.2691666666666666,0.9996213363528981,CA,50500.0
2014-12-31,0.08637096774193549,0.19556631303907873,0.16989037809866495,0.07752328598666754,0.35605963243799,0.12264759872638892,57.50685483870968,6.302684479904244,40.747983870967744,6.300358039407861,48.40408986175115,5.777229194604954,85.15149769585253,7.51764770515831,4.381451612903225,1.7246644328430907,CA,50500.0
2015-01-31,0.006169354838709677,0.01313366969167005,0.19621429955637962,0.08334006523381474,0.32037441631324165,0.10729267562784997,57.69395161290323,5.840356074126016,37.59377880184332,6.3961738514956,46.439919354838715,4.791000047131383,86.05357142857143,8.347837717506442,3.075403225806452,0.5100498736946357,CA,50000.0
2015-02-28,0.029866071428571426,0.05893571836169915,0.33133857537169764,0.10477750590495721,0.3987858091443749,0.10313687665955361,68.58258928571429,5.267793193607903,41.990178571428565,4.7411935386181945,54.57678571428572,3.7219921896463397,75.625,9.329302204861287,4.054017857142857,1.4957194074978128,CA,50000.0
2015-03-31,0.0036290322580645163,0.01101303601944493,0.5359164925181612,0.10433577453174496,0.36895429036542,0.06932952455967008,76.69677419354838,6.959531060398041,45.252016129032256,5.513541187361455,60.73104838709677,5.66251643758444,58.499423963133644,9.13723143964357,4.495564516129033,1.3957396052627167,CA,50000.0
2015-04-30,0.020583333333333335,0.07403527040787934,0.7100016236402014,0.09439558054064538,0.29619300575475876,0.10975508680735678,77.05583333333334,7.669586806445908,45.99166666666667,4.8812507818593245,62.14958333333333,5.729525469433316,48.03333333333333,10.511074482735303,5.4695833333333335,1.454254620565732,CA,50000.0
2015-05-31,0.009596774193548386,0.03062268204965036,0.7675889990520036,0.12165399660183245,0.383027031658313,0.0812167781029049,80.30685483870967,7.628781738907755,51.1141129032258,3.249520384378995,65.81532258064516,5.235841731992395,50.604838709677416,9.509704296477972,5.361693548387097,0.7808778145717309,CA,50000.0
2015-06-30,0.000375,0.002053959590644373,0.8454673377712834,0.1089827491619368,0.5112881806108898,0.13527823968191824,94.09666666666666,5.9033614158161685,60.358333333333334,5.029917320108399,78.05,4.707468387646341,40.66309523809524,7.3701069082212936,5.093333333333334,0.8576967285474043,CA,50000.0
2015-07-31,0.0018548387096774164,0.004893351864838481,0.7957408251234752,0.10876101054983667,0.6061346013794284,0.10355658108480538,93.80201612903227,4.63995678048096,63.650000000000006,4.366067070793425,78.98064516129033,3.857183286185116,44.84274193548387,6.342972468108531,5.401209677419355,0.955871955983938,CA,49000.0
2015-10-31,0.012177419354838705,0.04377852372779313,0.4345908688570097,0.07667439846695577,0.5210769823930086,0.11245564005629277,83.00564516129033,5.896295481336214,54.13870967741936,4.770649583257671,67.6516129032258,4.4630902293322805,57.58198924731183,7.041818570608165,3.9439516129032257,1.0900586326343393,CA,52500.0
2015-11-30,0.03891666666666667,0.1210886917278728,0.3040482762353196,0.07602909955958134,0.2731739707835325,0.09826933326170713,63.47833333333334,6.5459565149336525,36.57666666666667,5.361252199223442,48.9,5.040099975062069,72.3625,7.68944291399489,3.7575000000000003,1.4721758468803692,CA,52500.0
2015-12-31,0.046733870967741925,0.10110621344828152,0.21173839490072227,0.06836523211910263,0.2383369746819175,0.09830481411863734,56.63225806451613,5.789920996684624,33.898790322580645,5.550135466476163,44.472580645161294,5.0625601018601465,78.85483870967742,7.365820330403461,4.102016129032258,1.4054251164912759,CA,52500.0
2016-01-31,0.09689516129032258,0.1745893607654061,0.1824604957863918,0.06613237168743039,0.35055477016664527,0.08555211687154902,58.45,3.881290592917087,40.91451612903226,4.726544166520028,49.07217741935484,3.765964227012753,84.49596774193549,5.659200093557808,4.318145161290323,1.4423860393664172,CA,52000.0
2016-02-29,0.010775862068965518,0.029697909440281358,0.4006920066513261,0.08661569632071871,0.35723771580345287,0.0881504695419454,68.18362068965517,6.668229163159723,39.630603448275856,4.531564134686103,52.94655172413793,4.927410460418672,74.13793103448276,5.410941381860564,3.8163793103448276,1.3530228369890114,CA,52000.0
2016-03-31,0.05713709677419354,0.12192304332907562,0.48922374285729253,0.162031383795624,0.39787088206314525,0.11237437956519776,69.6975806451613,6.084113893434238,44.45887096774193,3.947108901816069,57.17983870967742,3.473428417733449,68.6008064516129,10.187585344981914,4.991935483870968,1.4739210332869233,CA,52500.0
2016-04-30,0.041541666666666664,0.11893641599127901,0.6496942144287493,0.13455823978719617,0.3907923860115095,0.11061415224600651,77.09708333333333,6.573862235481663,49.14416666666667,3.946780570010964,62.90916666666667,3.893980120411623,56.128571428571426,12.104414662755822,5.4625,1.7025589260145224,CA,52500.0
2016-05-31,0.017788018433179717,0.06267069678893424,0.763696751896554,0.14456324556772648,0.45361411496869664,0.08949698549269682,82.72367511520737,7.82021897539157,53.77148617511521,3.659999828185722,68.72649769585254,5.86798899760514,51.500576036866356,11.66885926056336,5.351497695852535,1.0442220455615228,CA,52500.0
2016-06-30,0.000375,0.0020539595906443726,0.8686799805163176,0.055615639458946584,0.4438689685701638,0.08135963717766671,93.57708333333333,7.267464905770729,58.82208333333333,3.8087222427116503,77.23625,5.504726955786145,37.895833333333336,5.591816231276543,5.6433333333333335,0.9914653760742347,CA,52500.0
2016-07-31,4.032258064516129e-05,0.00022450662753346862,0.866809128000461,0.035549524334558075,0.4931885361778691,0.05979684322648845,96.42258064516129,4.849323856815457,60.59475806451613,3.764629483475031,79.31129032258065,3.976028895716174,38.186635944700456,3.0660973898201926,5.13508064516129,1.0264797213192134,CA,54500.0
2016-10-31,0.03,0.10221454152907988,0.42174316107034554,0.11676373914618612,0.43492695883134125,0.12689808808385006,78.07217741935484,5.294544863266322,49.31330645161291,4.016149606437779,63.20322580645161,2.8117016788139444,59.74583333333333,11.630142695134714,4.237903225806452,1.493940831154048,CA,50500.0
2016-11-30,0.03213095238095238,0.08552245227326966,0.2917372176992245,0.06399334608854892,0.41095617529880474,0.12515235405718278,69.11,8.103101811809752,42.64886904761905,5.618553610919509,54.842083333333335,5.930559912743143,75.90357142857142,9.039023226361325,3.4707142857142856,1.3350357526834247,CA,50500.0
2016-12-31,0.056411290322580646,0.14353416475394598,0.20414918634675716,0.08258390739894575,0.2847106198860472,0.13502050546334066,56.932258064516134,5.221261395919199,36.20120967741936,7.584383870574894,45.762903225806454,6.172618876159666,82.30645161290323,5.41437503219414,3.9124999999999996,1.4263042277158124,CA,50500.0
2017-01-31,0.12639400921658986,0.18456889475719845,0.19944112857709015,0.10856183883511372,0.3223909278400989,0.10413383276929908,56.40545314900153,4.544431108300668,38.75082565284178,6.869529359323586,47.148905529953915,4.904711193914467,85.63045314900153,4.217963227906143,4.707430875576036,2.083241108338328,CA,53000.0
2017-02-28,0.07026785714285715,0.11544366769144555,0.2860912021895948,0.14919710399995448,0.4141054828305824,0.15592385208662446,62.380803571428565,4.556900397035825,44.034375000000004,7.4653106911419185,52.832142857142856,5.161588486217993,80.65710034013605,7.89665462367621,5.431696428571429,2.019931018895914,CA,53000.0
2017-03-31,0.024596774193548384,0.05808971787313693,0.5120699317547361,0.11303034824148898,0.4031187079638435,0.12279258603848403,70.15201612903226,6.902974220681826,43.60103686635944,5.905077818465476,56.59193548387096,5.459136596480459,69.94700460829492,8.202270565473308,4.744758064516129,2.1474810199819685,CA,51800.0
2017-04-30,0.028541666666666663,0.05968292515901014,0.6361917132496772,0.1902592180928414,0.3589261999620565,0.098745709820801,73.67892857142857,5.462867229518485,46.73214285714286,4.639944117415368,60.51255952380952,3.870784308819833,57.746428571428574,11.558585815404754,5.97422619047619,1.996165377584458,CA,51000.0
2017-05-31,0.005351382488479262,0.02152974547461923,0.791269454688841,0.09228372779920994,0.4331766635455107,0.11030681222422946,83.08214285714287,9.026145071703768,53.50743087557604,5.105972624352853,68.79602534562213,6.916732578619194,48.90149769585254,7.914764188207156,5.594470046082949,1.3501748087595582,CA,51000.0
2017-06-30,0.000375,0.0014365157800062265,0.8789081406227047,0.05563385776422159,0.5624075128059192,0.18093341321596412,92.31029761904762,8.784586911569939,60.27077380952381,7.134923456151766,77.12595238095238,7.89066949617938,44.117539682539686,6.122090602657503,5.577023809523809,0.8897213077111628,CA,51000.0
2017-07-31,0.00012096774193548388,0.0004952733577780368,0.8199278265742763,0.04098823729230227,0.5703208670693569,0.06177425053864448,98.26774193548388,2.771087283212637,63.18709677419355,2.65908326126178,81.41693548387097,2.6455732451963834,39.74193548387097,4.397197910302149,4.757661290322581,0.687368755801144,CA,48000.0
2017-10-31,0.001975806451612903,0.011000824749139963,0.45847409246369075,0.06743111484870733,0.3157477616416056,0.10423921684131046,80.29516129032258,6.045099321471203,44.99919354838709,3.534383101941597,61.86814516129032,3.718989612322028,50.51209677419355,10.028934952941047,3.918951612903226,1.4665111339209047,CA,46000.0
2017-11-30,0.009291666666666667,0.02507033926614357,0.27267954754559726,0.06725329797484762,0.38942009738822486,0.08609329657355143,69.11833333333334,4.400456399396375,43.190238095238094,5.878949885265225,55.345,4.676013627896722,72.95654761904761,5.392120385138878,3.6508333333333334,1.1023580394438264,CA,46000.0
2017-12-31,0.001411290322580645,0.00568020993857063,0.2559118834750091,0.038514308417904236,0.1622756286681232,0.05072006151509981,61.61290322580645,3.479037648113232,30.61814516129032,3.691886993109686,44.418145161290326,2.334648079095819,66.15725806451613,7.714769907857448,3.2120967741935487,1.5098754221201767,CA,46000.0
2018-01-31,0.03389976958525345,0.08438324281699823,0.19593147190840574,0.09105851889376507,0.36128909859792774,0.11140239546038734,60.52298387096774,4.483187621119574,40.936655145929336,6.14761959662395,49.498790322580646,3.4515296414945684,84.18471582181259,8.76306907645792,3.7435483870967743,0.9619616700022066,CA,46000.0
2018-02-28,0.012008928571428571,0.049254088105514855,0.3991760854366101,0.07286031718064027,0.19388093882971516,0.10907439052326542,65.39547193877551,7.678083202181019,35.0437287414966,5.053962896080339,49.551721938775515,5.448472434660421,57.98979591836735,9.744941984838794,4.419260204081633,1.3871611723209447,CA,46000.0
2018-03-31,0.08169354838709676,0.14664673694627248,0.45644716098654475,0.1731724280082012,0.31848948292850104,0.11962350563848687,67.19032258064516,7.802002086589046,42.35397465437788,5.695975849857449,54.38502304147465,5.67555482314036,67.46370967741936,10.493108448511476,4.947177419354839,1.8681254800306601,CA,44500.0
2018-04-30,0.02304166666666667,0.0702463977274149,0.6720084429290469,0.12968954865816884,0.35517928286852585,0.08407165367023396,76.03999999999999,7.592686902312757,47.28565476190476,5.090053966803249,61.418035714285715,5.469819337998404,55.662103174603175,7.751716520104872,5.5425,1.571491713912788,CA,44500.0
2018-05-31,0.0010080645161290322,0.0032662949645889186,0.8120924532155933,0.10072720953692861,0.43268095054497835,0.07359315762660905,81.9133064516129,5.460594571835285,52.682891705069125,3.403949373602867,67.63064516129033,4.41098042615159,51.29032258064516,6.827546445884085,5.740725806451613,1.0590825812836762,CA,44500.0
2018-06-30,0.0007083333333333333,0.0034379244774491013,0.9232126427450343,0.033041774380995495,0.4959021058622652,0.0964861607383218,91.38791666666665,6.090583711740005,57.07160714285715,3.959510430776139,74.94041666666666,4.905950252575653,44.13630952380952,5.894831889106,5.419583333333334,1.2168876501801307,CA,44500.0
2018-07-31,0.0,0.0,0.8372274510420105,0.05289333477111502,0.6616636373094412,0.09913458607055393,98.41290322580646,2.674451820527443,65.73127880184332,3.0259401428448482,82.26209677419355,2.8454962291879062,43.354838709677416,6.131803700607033,5.026209677419355,0.6608576721982017,CA,44000.0
2018-10-31,0.008548387096774192,0.037928244716989315,0.4835410021526327,0.067748336965661,0.39924174270659296,0.13972756570866376,80.34677419354838,3.7693735218616666,48.53185483870968,5.17181347013719,63.46935483870968,3.186198817278327,54.91532258064516,9.30727689637557,4.003225806451613,1.20447069867992,CA,49000.0
2018-11-30,0.05325,0.14107828286647,0.3023542782919305,0.09916153116497035,0.284041611332448,0.15850251853631067,69.29666666666667,5.746045241689311,39.3025,6.964253246103422,52.877500000000005,4.995978339521251,63.87916666666667,16.375525897495326,3.4412499999999997,1.195042516557177,CA,49000.0
2018-12-31,0.036612903225806445,0.07404615223825152,0.19797411603266135,0.07835166103979331,0.3201387996401491,0.08703821643080467,57.92862903225806,2.959589276030664,38.538306451612904,5.191178349978964,47.575403225806454,3.3422461320179937,84.26209677419355,7.065420107136062,3.5705645161290325,1.109295705556274,CA,49000.0
2019-01-31,0.04576612903225806,0.0780208822336439,0.23719288321836915,0.10089477311836793,0.33449611691482917,0.11856344983280272,61.27903225806452,3.9767454070204256,39.252649769585254,6.806861938173771,49.406048387096774,5.0719447607317205,80.35829493087557,6.318177357836853,4.238306451612903,1.6374361803208257,CA,49000.0
2019-02-28,0.07892857142857143,0.09275035831873625,0.3348178043745506,0.10754785664324272,0.27460904680597337,0.11280629523164981,58.261607142857144,5.202621232782464,37.762946428571425,7.35405412421194,47.761160714285715,5.979474284852666,75.76466836734694,6.782338783058815,5.602678571428571,2.2292182162857235,CA,49000.0
2019-03-31,0.0521774193548387,0.09790352805926665,0.5161761701993935,0.15941336155826985,0.32581501949192476,0.09044260004396229,67.50443548387096,5.921941499967073,42.855241935483875,4.897464027213417,54.858870967741936,3.5882101410214284,68.18375576036865,10.278311648273696,4.951612903225806,1.6356915648010444,CA,49500.0
2019-04-30,0.011916666666666662,0.029757883143721804,0.6999350543919468,0.1258678981462405,0.42565926769114015,0.09927414079022785,78.92125,7.621569430366455,49.79208333333334,4.063110011672586,64.60083333333334,5.535109269602252,56.08988095238096,8.429902629457235,5.254583333333333,2.0333042883501204,CA,49000.0
